image_id,class_id,class_name,x_center,y_center,width,height
593,0,pothole,0.421642,0.334812,0.067164,0.053215
593,0,pothole,0.516418,0.347007,0.077612,0.046563
593,0,pothole,0.655224,0.305987,0.071642,0.066519
593,0,pothole,0.792537,0.27051,0.086567,0.053215
593,0,pothole,0.741045,0.238359,0.064179,0.046563
604,0,pothole,0.146875,0.672917,0.259375,0.2125
604,0,pothole,0.403125,0.436458,0.15625,0.072917
604,0,pothole,0.465625,0.710417,0.140625,0.104167
604,0,pothole,0.654687,0.567708,0.246875,0.09375
604,0,pothole,0.85,0.652083,0.13125,0.0625
604,0,pothole,0.440625,0.367708,0.25625,0.04375
604,0,pothole,0.065625,0.41875,0.0875,0.095833
604,0,pothole,0.903906,0.44375,0.104688,0.075
604,0,pothole,0.203125,0.329167,0.1625,0.041667
604,0,pothole,0.432812,0.346875,0.053125,0.03125
605,0,pothole,0.1025,0.591667,0.1,0.07
605,0,pothole,0.27625,0.543333,0.1075,0.08
605,0,pothole,0.245,0.746667,0.1,0.113333
605,0,pothole,0.3175,0.655,0.055,0.07
605,0,pothole,0.37,0.735,0.1,0.063333
605,0,pothole,0.26,0.846667,0.095,0.08
605,0,pothole,0.32625,0.82,0.0825,0.086667
605,0,pothole,0.19375,0.45,0.0975,0.02
605,0,pothole,0.5475,0.88,0.105,0.1
605,0,pothole,0.36875,0.948333,0.1275,0.103333
605,0,pothole,0.54,0.498333,0.125,0.083333
605,0,pothole,0.49125,0.37,0.0925,0.1
605,0,pothole,0.71625,0.483333,0.1375,0.1
605,0,pothole,0.935,0.546667,0.075,0.073333
605,0,pothole,0.81,0.568333,0.11,0.07
605,0,pothole,0.6925,0.571667,0.125,0.07
615,0,pothole,0.507439,0.64955,0.391543,0.700901
616,0,pothole,0.5488,0.599432,0.8416,0.801136
619,0,pothole,0.308511,0.520362,0.164134,0.307692
619,0,pothole,0.716565,0.61991,0.478723,0.760181
619,0,pothole,0.472644,0.205882,0.194529,0.167421
619,0,pothole,0.682371,0.11991,0.085106,0.095023
619,0,pothole,0.201368,0.074661,0.071429,0.104072
62,0,pothole,0.332813,0.367708,0.253125,0.160417
62,0,pothole,0.5625,0.64375,0.396875,0.275
62,0,pothole,0.70625,0.903125,0.29375,0.19375
63,0,pothole,0.324375,0.776786,0.60625,0.446429
63,0,pothole,0.833125,0.84933,0.13125,0.189732
63,0,pothole,0.908125,0.735491,0.18125,0.194196
65,0,pothole,0.535937,0.616933,0.444531,0.764747
69,0,pothole,0.34359,0.651481,0.392308,0.341686
69,0,pothole,0.416667,0.346241,0.2,0.132118
69,0,pothole,0.664744,0.477221,0.229487,0.202733
69,0,pothole,0.816667,0.823462,0.292308,0.257403
69,0,pothole,0.239744,0.200456,0.24359,0.113895
69,0,pothole,0.235897,0.071754,0.194872,0.120729
69,0,pothole,0.562179,0.199317,0.273077,0.175399
69,0,pothole,0.778205,0.125285,0.228205,0.113895
69,0,pothole,0.905128,0.224374,0.189744,0.157175
69,0,pothole,0.689103,0.038724,0.170513,0.072893
76,0,pothole,0.477344,0.665972,0.434375,0.173611
76,0,pothole,0.259375,0.749306,0.10625,0.073611
76,0,pothole,0.399609,0.827083,0.121094,0.084722
76,0,pothole,0.570312,0.835417,0.14375,0.115278
76,0,pothole,0.580859,0.700694,0.177344,0.126389
76,0,pothole,0.45625,0.440972,0.167187,0.101389
76,0,pothole,0.232422,0.426389,0.094531,0.097222
76,0,pothole,0.782031,0.861111,0.15,0.119444
76,0,pothole,0.821484,0.217361,0.130469,0.084722
76,0,pothole,0.862891,0.105556,0.152344,0.088889
76,0,pothole,0.914453,0.05625,0.136719,0.070833
76,0,pothole,0.678125,0.047222,0.173437,0.072222
76,0,pothole,0.620313,0.109722,0.1,0.1
76,0,pothole,0.494531,0.191667,0.098437,0.113889
81,0,pothole,0.279605,0.666276,0.311842,0.133489
81,0,pothole,0.461842,0.74356,0.184211,0.124122
81,0,pothole,0.569079,0.672131,0.119737,0.103044
81,0,pothole,0.553947,0.531616,0.157895,0.093677
81,0,pothole,0.684868,0.628806,0.140789,0.058548
81,0,pothole,0.764474,0.789227,0.192105,0.103044
81,0,pothole,0.801316,0.90281,0.076316,0.081967
81,0,pothole,0.198026,0.814988,0.138158,0.084309
81,0,pothole,0.084868,0.530445,0.053947,0.091335
81,0,pothole,0.235526,0.477752,0.055263,0.079625
81,0,pothole,0.310526,0.422717,0.076316,0.030445
81,0,pothole,0.461184,0.432084,0.117105,0.0726
81,0,pothole,0.5125,0.457845,0.075,0.039813
81,0,pothole,0.648026,0.498829,0.090789,0.079625
81,0,pothole,0.260526,0.36534,0.055263,0.042155
81,0,pothole,0.216447,0.339578,0.072368,0.032787
81,0,pothole,0.081579,0.401639,0.036842,0.030445
84,0,pothole,0.2375,0.398058,0.095,0.126214
84,0,pothole,0.37125,0.453883,0.0875,0.072816
84,0,pothole,0.3375,0.526699,0.11,0.092233
84,0,pothole,0.4775,0.665049,0.155,0.15534
84,0,pothole,0.525,0.839806,0.115,0.174757
84,0,pothole,0.5775,0.531553,0.075,0.11165
84,0,pothole,0.47875,0.497573,0.0725,0.082524
84,0,pothole,0.5925,0.381068,0.075,0.11165
84,0,pothole,0.35625,0.337379,0.0825,0.072816
84,0,pothole,0.3475,0.288835,0.08,0.072816
84,0,pothole,0.26875,0.218447,0.0725,0.067961
84,0,pothole,0.215,0.276699,0.065,0.058252
84,0,pothole,0.1425,0.300971,0.08,0.067961
84,0,pothole,0.50125,0.201456,0.1125,0.072816
84,0,pothole,0.7475,0.252427,0.055,0.067961
84,0,pothole,0.715,0.38835,0.07,0.097087
84,0,pothole,0.9075,0.126214,0.165,0.15534
84,0,pothole,0.58625,0.089806,0.0675,0.053398
84,0,pothole,0.33,0.109223,0.035,0.043689
84,0,pothole,0.3975,0.13835,0.075,0.033981
84,0,pothole,0.43,0.116505,0.035,0.029126
97,0,pothole,0.512698,0.876059,0.314286,0.247881
97,0,pothole,0.190476,0.762712,0.168254,0.09322
97,0,pothole,0.230952,0.650424,0.192063,0.088983
97,0,pothole,0.303175,0.528602,0.139683,0.061441
97,0,pothole,0.440476,0.494703,0.074603,0.048729
97,0,pothole,0.792063,0.617585,0.111111,0.082627
97,0,pothole,0.862698,0.739407,0.192063,0.076271
97,0,pothole,0.944444,0.872881,0.111111,0.148305
97,0,pothole,0.942063,0.542373,0.115873,0.118644
97,0,pothole,0.773016,0.415254,0.08254,0.029661
97,0,pothole,0.394444,0.435381,0.252381,0.065678
97,0,pothole,0.442063,0.362288,0.106349,0.04661
97,0,pothole,0.47381,0.323093,0.109524,0.048729
97,0,pothole,0.338889,0.379237,0.055556,0.033898
97,0,pothole,0.442063,0.40678,0.068254,0.025424
97,0,pothole,0.620635,0.32839,0.047619,0.038136
98,0,pothole,0.455906,0.46816,0.496063,0.511792
1,0,pothole,0.526367,0.419922,0.291016,0.170573
1,0,pothole,0.562988,0.599609,0.391602,0.230469
11,0,pothole,0.420625,0.539,0.24875,0.134
11,0,pothole,0.489375,0.744,0.52125,0.212
11,0,pothole,0.4325,0.303,0.325,0.17
11,0,pothole,0.71375,0.469,0.27,0.098
16,0,pothole,0.70137,0.62907,0.526027,0.45814
16,0,pothole,0.323288,0.409302,0.276712,0.260465
16,0,pothole,0.130822,0.763953,0.253425,0.365116
16,0,pothole,0.574658,0.254651,0.256164,0.05814
16,0,pothole,0.436301,0.07093,0.291781,0.1
16,0,pothole,0.073973,0.088372,0.145205,0.088372
16,0,pothole,0.833562,0.074419,0.269863,0.130233
13,0,pothole,0.736567,0.523864,0.279104,0.193182
13,0,pothole,0.347761,0.378409,0.21791,0.115909
13,0,pothole,0.435075,0.314773,0.165672,0.075
13,0,pothole,0.607463,0.336364,0.122388,0.104545
23,0,pothole,0.461864,0.85,0.438983,0.214286
23,0,pothole,0.718644,0.845714,0.142373,0.04286
23,0,pothole,0.140678,0.72,0.277966,0.291429
23,0,pothole,0.373729,0.684286,0.262712,0.248571
23,0,pothole,0.518644,0.595714,0.179661,0.1
23,0,pothole,0.45,0.50714,0.147458,0.122857
23,0,pothole,0.557627,0.441429,0.057627,0.054286
23,0,pothole,0.614407,0.48,0.10678,0.051429
23,0,pothole,0.683051,0.514286,0.118644,0.051429
23,0,pothole,0.65678,0.442857,0.113559,0.062857
23,0,pothole,0.742373,0.387143,0.166102,0.054286
23,0,pothole,0.634746,0.41,0.089831,0.037143
23,0,pothole,0.79661,0.441429,0.081356,0.054286
23,0,pothole,0.609322,0.365714,0.116949,0.057143
25,0,pothole,0.577778,0.464392,0.404444,0.139466
25,0,pothole,0.30556,0.200297,0.106667,0.050445
25,0,pothole,0.897778,0.465875,0.093333,0.059347
21,0,pothole,0.425926,0.810185,0.839506,0.37963
21,0,pothole,0.49537,0.407407,0.435185,0.194444
21,0,pothole,0.342593,0.166667,0.401235,0.222222
21,0,pothole,0.162037,0.340278,0.169753,0.10741
21,0,pothole,0.512346,0.055556,0.234568,0.083333
31,0,pothole,0.510595,0.490833,0.928355,0.665
31,0,pothole,0.716448,0.219167,0.07417,0.081667
31,0,pothole,0.8905,0.218333,0.218971,0.1
41,0,pothole,0.305,0.434545,0.37,0.498182
41,0,pothole,0.646667,0.736364,0.356667,0.505455
41,0,pothole,0.764167,0.447273,0.065,0.116364
41,0,pothole,0.645833,0.369091,0.105,0.170909
41,0,pothole,0.7275,0.298182,0.098333,0.123636
41,0,pothole,0.893333,0.485455,0.053333,0.134545
41,0,pothole,0.6025,0.116364,0.128333,0.109091
41,0,pothole,0.556667,0.241818,0.13,0.149091
41,0,pothole,0.465,0.056364,0.096667,0.098182
41,0,pothole,0.638333,0.043636,0.06,0.072727
101,0,pothole,0.423333,0.63625,0.133333,0.1025
101,0,pothole,0.3575,0.7975,0.205,0.19
104,0,pothole,0.209848,0.244648,0.407576,0.324159
104,0,pothole,0.591667,0.171254,0.256061,0.134557
104,0,pothole,0.847727,0.250765,0.268182,0.110092
104,0,pothole,0.10303,0.617737,0.19697,0.250765
104,0,pothole,0.438636,0.802752,0.371212,0.217125
104,0,pothole,0.729545,0.535933,0.283333,0.181957
104,0,pothole,0.864394,0.367737,0.204545,0.114679
105,0,pothole,0.626667,0.4,0.524444,0.16
105,0,pothole,0.604444,0.62,0.551111,0.233333
106,0,pothole,0.257692,0.637207,0.179121,0.137695
106,0,pothole,0.305769,0.789062,0.219231,0.140625
106,0,pothole,0.649451,0.68457,0.363736,0.246094
108,0,pothole,0.373437,0.374405,0.280625,0.134524
108,0,pothole,0.507812,0.55119,0.41375,0.135714
108,0,pothole,0.557187,0.755952,0.756875,0.429762
109,0,pothole,0.444444,0.561715,0.447222,0.3159
110,0,pothole,0.170008,0.321369,0.22899,0.165275
110,0,pothole,0.589823,0.490818,0.604472,0.417362
110,0,pothole,0.322668,0.212855,0.128759,0.095159
110,0,pothole,0.529298,0.147746,0.094834,0.088481
111,0,pothole,0.531323,0.498364,0.344934,0.294438
115,0,pothole,0.65625,0.653465,0.3775,0.184818
115,0,pothole,0.62,0.892739,0.425,0.214521
115,0,pothole,0.47875,0.471947,0.3775,0.19802
115,0,pothole,0.50875,0.346535,0.1425,0.079208
115,0,pothole,0.4225,0.293729,0.17,0.066007
116,0,pothole,0.147263,0.666667,0.260601,0.306433
116,0,pothole,0.648805,0.336842,0.552814,0.301754
121,0,pothole,0.540909,0.563107,0.42,0.31068
122,0,pothole,0.271252,0.623762,0.471406,0.306931
122,0,pothole,0.592736,0.522277,0.208655,0.183168
122,0,pothole,0.652241,0.712871,0.145286,0.168317
122,0,pothole,0.762751,0.435644,0.187017,0.113861
122,0,pothole,0.859351,0.675743,0.281298,0.386139
125,0,pothole,0.504032,0.528256,0.920968,0.732187
126,0,pothole,0.52,0.49,0.765,0.426667
127,0,pothole,0.478205,0.576923,0.151282,0.1
127,0,pothole,0.594231,0.421154,0.119231,0.115385
127,0,pothole,0.46859,0.390385,0.09359,0.080769
127,0,pothole,0.588462,0.215385,0.074359,0.080769
127,0,pothole,0.510897,0.2875,0.101282,0.105769
127,0,pothole,0.533333,0.167308,0.064103,0.061538
127,0,pothole,0.737179,0.6096,0.128205,0.169231
127,0,pothole,0.705769,0.421154,0.060256,0.073077
127,0,pothole,0.696154,0.3625,0.082051,0.051923
127,0,pothole,0.69359,0.278846,0.1,0.080769
127,0,pothole,0.65,0.1375,0.069231,0.036538
128,0,pothole,0.622419,0.548165,0.578171,0.655963
129,0,pothole,0.576747,0.562842,0.578465,0.251366
131,0,pothole,0.244111,0.374747,0.286938,0.074747
131,0,pothole,0.286938,0.453535,0.201285,0.090909
131,0,pothole,0.473233,0.515152,0.214133,0.117172
131,0,pothole,0.320128,0.653535,0.340471,0.155556
131,0,pothole,0.504283,0.871717,0.391863,0.256566
131,0,pothole,0.640257,0.376768,0.154176,0.10303
131,0,pothole,0.795503,0.264646,0.139186,0.080808
131,0,pothole,0.538544,0.249495,0.117773,0.050505
131,0,pothole,0.373662,0.243434,0.143469,0.054545
131,0,pothole,0.373662,0.177778,0.092077,0.048485
131,0,pothole,0.748394,0.213131,0.130621,0.034343
131,0,pothole,0.732334,0.185859,0.115632,0.016162
131,0,pothole,0.66167,0.110101,0.077088,0.046465
131,0,pothole,0.691649,0.159596,0.06424,0.024242
131,0,pothole,0.707709,0.171717,0.057816,0.016162
131,0,pothole,0.549251,0.178788,0.09636,0.054545
133,0,pothole,0.461875,0.738441,0.37875,0.262013
135,0,pothole,0.489375,0.480833,0.79125,0.445
139,0,pothole,0.213333,0.663776,0.394667,0.186898
139,0,pothole,0.424667,0.741811,0.126667,0.077071
139,0,pothole,0.356,0.894027,0.176,0.127168
139,0,pothole,0.412,0.808285,0.085333,0.05973
139,0,pothole,0.628667,0.728324,0.126667,0.096339
139,0,pothole,0.334,0.522158,0.321333,0.157996
139,0,pothole,0.660667,0.5,0.166667,0.04817
139,0,pothole,0.534667,0.594412,0.074667,0.063584
139,0,pothole,0.518667,0.927746,0.109333,0.075145
139,0,pothole,0.68,0.581888,0.125333,0.073218
139,0,pothole,0.746,0.555877,0.078667,0.055877
139,0,pothole,0.802667,0.410405,0.394667,0.115607
139,0,pothole,0.708,0.669557,0.077333,0.05973
142,0,pothole,0.382143,0.624762,0.535714,0.632381
143,0,pothole,0.745516,0.63289,0.230942,0.229236
143,0,pothole,0.372197,0.822259,0.618834,0.355482
143,0,pothole,0.184978,0.521595,0.365471,0.13289
143,0,pothole,0.042601,0.446844,0.080717,0.069767
143,0,pothole,0.419283,0.401993,0.107623,0.079734
143,0,pothole,0.707399,0.468439,0.298206,0.112957
143,0,pothole,0.238789,0.368771,0.186099,0.026578
143,0,pothole,0.057175,0.393688,0.109865,0.0299
143,0,pothole,0.05157,0.348837,0.098655,0.046512
143,0,pothole,0.217489,0.325581,0.165919,0.046512
143,0,pothole,0.942825,0.551495,0.11435,0.192691
143,0,pothole,0.623318,0.395349,0.143498,0.079734
144,0,pothole,0.473307,0.682129,0.792969,0.575195
144,0,pothole,0.509115,0.132324,0.653646,0.227539
146,0,pothole,0.129167,0.73875,0.201667,0.1775
146,0,pothole,0.308333,0.6675,0.12,0.125
146,0,pothole,0.305833,0.585,0.068333,0.075
146,0,pothole,0.4375,0.60375,0.121667,0.0975
146,0,pothole,0.510833,0.735,0.065,0.105
146,0,pothole,0.643333,0.60125,0.246667,0.1025
146,0,pothole,0.818333,0.77625,0.363333,0.2425
147,0,pothole,0.16,0.628889,0.25,0.16
147,0,pothole,0.2125,0.422222,0.241667,0.124444
147,0,pothole,0.33,0.322222,0.346667,0.111111
147,0,pothole,0.555,0.5,0.086667,0.08
147,0,pothole,0.655,0.594444,0.176667,0.188889
147,0,pothole,0.4525,0.873333,0.301667,0.253333
147,0,pothole,0.6675,0.432222,0.155,0.126667
147,0,pothole,0.756667,0.364444,0.243333,0.155556
147,0,pothole,0.831667,0.306667,0.056667,0.053333
147,0,pothole,0.8525,0.287778,0.105,0.126667
147,0,pothole,0.463333,0.265556,0.236667,0.077778
147,0,pothole,0.050833,0.431111,0.098333,0.12
147,0,pothole,0.76,0.184444,0.08,0.048889
147,0,pothole,0.636667,0.174444,0.116667,0.095556
147,0,pothole,0.8475,0.115556,0.305,0.075556
148,0,pothole,0.530625,0.565,0.38125,0.293333
148,0,pothole,0.52125,0.145833,0.225,0.111667
149,0,pothole,0.1925,0.795796,0.201,0.204204
150,0,pothole,0.526563,0.65,0.7625,0.288889
151,0,pothole,0.42,0.613333,0.67,0.52
151,0,pothole,0.6575,0.34,0.225,0.12
151,0,pothole,0.6575,0.22,0.225,0.093333
151,0,pothole,0.835,0.183333,0.15,0.1
152,0,pothole,0.68,0.831545,0.454286,0.259657
153,0,pothole,0.533333,0.5025,0.646667,0.475
154,0,pothole,0.501563,0.669776,0.65625,0.309701
157,0,pothole,0.487828,0.511222,0.941948,0.578554
158,0,pothole,0.053053,0.512685,0.074074,0.175476
158,0,pothole,0.136136,0.501057,0.088088,0.156448
158,0,pothole,0.052553,0.282241,0.049049,0.116279
158,0,pothole,0.122122,0.258985,0.068068,0.120507
158,0,pothole,0.253754,0.52537,0.133133,0.145877
158,0,pothole,0.342843,0.382664,0.113113,0.219873
158,0,pothole,0.358859,0.597252,0.095095,0.234672
158,0,pothole,0.46046,0.565539,0.138138,0.217759
158,0,pothole,0.528028,0.868922,0.107107,0.194503
158,0,pothole,0.601101,0.901691,0.067067,0.196617
158,0,pothole,0.665666,0.845666,0.082082,0.156448
158,0,pothole,0.757758,0.556025,0.082082,0.131078
158,0,pothole,0.84034,0.465116,0.109109,0.147992
158,0,pothole,0.904905,0.615222,0.118118,0.17759
158,0,pothole,0.902903,0.875264,0.088088,0.164905
158,0,pothole,0.783283,0.893235,0.035035,0.145877
158,0,pothole,0.97998,0.890063,0.04004,0.131078
158,0,pothole,0.276276,0.96723,0.054054,0.065539
158,0,pothole,0.378879,0.953488,0.037037,0.093023
158,0,pothole,0.157658,0.698732,0.077077,0.162791
160,0,pothole,0.443548,0.369509,0.609677,0.330749
163,0,pothole,0.597015,0.506818,0.337313,0.195455
163,0,pothole,0.23209,0.418182,0.207463,0.213636
163,0,pothole,0.123134,0.228409,0.132836,0.175
163,0,pothole,0.324627,0.281818,0.120896,0.086364
163,0,pothole,0.34403,0.077273,0.114925,0.1
163,0,pothole,0.802239,0.059091,0.138806,0.109091
171,0,pothole,0.147887,0.459722,0.14867,0.086111
171,0,pothole,0.194053,0.775,0.359937,0.194444
171,0,pothole,0.400626,0.911111,0.212833,0.133333
171,0,pothole,0.431142,0.598611,0.220657,0.175
171,0,pothole,0.413146,0.308333,0.134585,0.088889
171,0,pothole,0.643975,0.419444,0.073552,0.072222
171,0,pothole,0.807512,0.5375,0.075117,0.108333
171,0,pothole,0.676056,0.7875,0.169014,0.136111
171,0,pothole,0.144757,0.202778,0.079812,0.072222
171,0,pothole,0.163537,0.259722,0.092332,0.069444
171,0,pothole,0.424883,0.166667,0.089202,0.066667
171,0,pothole,0.802034,0.941667,0.12989,0.094444
177,0,pothole,0.562728,0.635945,0.53106,0.589862
177,0,pothole,0.252741,0.057604,0.361754,0.110599
179,0,pothole,0.508854,0.69375,0.640625,0.556944
179,0,pothole,0.826042,0.310417,0.347917,0.168056
179,0,pothole,0.732292,0.224306,0.14375,0.070833
179,0,pothole,0.420833,0.182639,0.2375,0.043056
179,0,pothole,0.186979,0.526389,0.211458,0.075
179,0,pothole,0.570312,0.190278,0.080208,0.033333
179,0,pothole,0.5,0.222917,0.104167,0.056944
317,0,pothole,0.289931,0.711589,0.142361,0.11849
317,0,pothole,0.446181,0.801432,0.329861,0.196615
317,0,pothole,0.643229,0.677083,0.144097,0.117188
317,0,pothole,0.329861,0.615885,0.065972,0.067708
317,0,pothole,0.374132,0.466146,0.164931,0.065104
317,0,pothole,0.346354,0.41862,0.119792,0.050781
317,0,pothole,0.385417,0.507161,0.048611,0.048177
317,0,pothole,0.700521,0.570964,0.116319,0.066406
317,0,pothole,0.949653,0.51888,0.100694,0.079427
317,0,pothole,0.525174,0.422526,0.078125,0.029948
317,0,pothole,0.850694,0.462891,0.090278,0.042969
317,0,pothole,0.912326,0.434245,0.060764,0.035156
317,0,pothole,0.758681,0.376302,0.118056,0.033854
317,0,pothole,0.80816,0.419922,0.137153,0.053385
317,0,pothole,0.463542,0.345703,0.166667,0.084635
317,0,pothole,0.862847,0.661458,0.138889,0.057292
317,0,pothole,0.616319,0.307943,0.079861,0.053385
317,0,pothole,0.540799,0.264323,0.053819,0.033854
317,0,pothole,0.061632,0.235026,0.074653,0.02474
317,0,pothole,0.114583,0.214193,0.065972,0.022135
317,0,pothole,0.039062,0.25,0.067708,0.026042
317,0,pothole,0.143229,0.200521,0.050347,0.018229
317,0,pothole,0.169271,0.191406,0.064236,0.018229
317,0,pothole,0.341146,0.25651,0.057292,0.018229
317,0,pothole,0.458333,0.220703,0.038194,0.00651
317,0,pothole,0.331597,0.274089,0.0625,0.014323
314,0,pothole,0.349923,0.529959,0.153549,0.109504
314,0,pothole,0.516397,0.4703,0.133873,0.097624
314,0,pothole,0.515818,0.542614,0.108025,0.07593
314,0,pothole,0.518519,0.86906,0.270833,0.225723
314,0,pothole,0.753279,0.722882,0.177855,0.128616
314,0,pothole,0.840278,0.525568,0.229167,0.114153
314,0,pothole,0.83044,0.417355,0.150849,0.100207
314,0,pothole,0.70081,0.31844,0.134645,0.106921
314,0,pothole,0.424961,0.297779,0.106867,0.031508
314,0,pothole,0.458912,0.361829,0.062886,0.034607
314,0,pothole,0.430941,0.173554,0.22608,0.042355
314,0,pothole,0.292631,0.207386,0.102238,0.03564
314,0,pothole,0.330633,0.25155,0.080247,0.046488
314,0,pothole,0.252122,0.126291,0.060571,0.021178
314,0,pothole,0.256944,0.154959,0.068673,0.043388
314,0,pothole,0.389468,0.106147,0.064429,0.031508
310,0,pothole,0.581875,0.817416,0.27125,0.264045
310,0,pothole,0.575625,0.511236,0.17375,0.213483
310,0,pothole,0.64875,0.414794,0.15,0.080524
310,0,pothole,0.399375,0.389513,0.09875,0.044944
310,0,pothole,0.390625,0.427903,0.09375,0.058052
310,0,pothole,0.105625,0.757491,0.13375,0.151685
310,0,pothole,0.664375,0.342697,0.12125,0.059925
310,0,pothole,0.541875,0.374532,0.14625,0.044944
310,0,pothole,0.360625,0.348315,0.06875,0.05618
310,0,pothole,0.470625,0.332397,0.07625,0.039326
310,0,pothole,0.55125,0.324906,0.07,0.054307
310,0,pothole,0.586875,0.305243,0.11125,0.033708
310,0,pothole,0.553125,0.275281,0.06875,0.041199
310,0,pothole,0.40875,0.279963,0.085,0.065543
310,0,pothole,0.62875,0.234082,0.115,0.052434
310,0,pothole,0.460625,0.253745,0.06875,0.043071
310,0,pothole,0.535,0.215356,0.0875,0.089888
308,0,pothole,0.447734,0.666667,0.227339,0.098958
308,0,pothole,0.47807,0.535807,0.168129,0.191406
308,0,pothole,0.359284,0.491536,0.158626,0.123698
308,0,pothole,0.599415,0.554036,0.102339,0.102865
308,0,pothole,0.354167,0.760417,0.092836,0.049479
308,0,pothole,0.79057,0.64388,0.209795,0.251302
308,0,pothole,0.491228,0.445964,0.045322,0.058594
308,0,pothole,0.702851,0.522135,0.069444,0.080729
306,0,pothole,0.477344,0.618687,0.76875,0.522727
303,0,pothole,0.211426,0.466797,0.399414,0.25651
303,0,pothole,0.385742,0.451823,0.09375,0.138021
303,0,pothole,0.619629,0.650391,0.352539,0.308594
303,0,pothole,0.325195,0.833984,0.291016,0.332031
303,0,pothole,0.64502,0.421224,0.301758,0.160156
303,0,pothole,0.481934,0.287109,0.186523,0.05599
303,0,pothole,0.686035,0.314453,0.15918,0.095052
303,0,pothole,0.842285,0.19987,0.223633,0.123698
303,0,pothole,0.954102,0.585286,0.091797,0.141927
289,0,pothole,0.419811,0.379863,0.103774,0.132723
289,0,pothole,0.617138,0.43135,0.165094,0.180778
289,0,pothole,0.502358,0.516018,0.073899,0.075515
289,0,pothole,0.390723,0.720824,0.287736,0.384439
289,0,pothole,0.698899,0.806636,0.256289,0.308924
289,0,pothole,0.861635,0.605263,0.27673,0.226545
289,0,pothole,0.919025,0.87643,0.158805,0.24714
289,0,pothole,0.772799,0.429062,0.136792,0.093822
289,0,pothole,0.485849,0.278032,0.163522,0.135011
289,0,pothole,0.681604,0.312357,0.183962,0.116705
289,0,pothole,0.892296,0.411899,0.073899,0.091533
289,0,pothole,0.496855,0.163616,0.106918,0.048055
289,0,pothole,0.445755,0.196796,0.077044,0.045767
289,0,pothole,0.71305,0.263158,0.127358,0.04119
289,0,pothole,0.940252,0.383295,0.106918,0.075515
287,0,pothole,0.335459,0.776644,0.153061,0.22449
287,0,pothole,0.410077,0.936508,0.070153,0.126984
287,0,pothole,0.598214,0.777778,0.145408,0.176871
287,0,pothole,0.524235,0.909297,0.076531,0.181406
287,0,pothole,0.359056,0.562358,0.174745,0.163265
287,0,pothole,0.635842,0.54195,0.110969,0.136054
287,0,pothole,0.540179,0.447846,0.059949,0.070295
287,0,pothole,0.398597,0.430839,0.197704,0.154195
287,0,pothole,0.839286,0.475057,0.311224,0.346939
287,0,pothole,0.666454,0.399093,0.059949,0.063492
287,0,pothole,0.595026,0.370748,0.077806,0.06576
287,0,pothole,0.734056,0.241497,0.230867,0.142857
286,0,pothole,0.604297,0.765972,0.710156,0.356944
286,0,pothole,0.658984,0.516667,0.230469,0.197222
282,0,pothole,0.282448,0.678478,0.346608,0.244094
282,0,pothole,0.467552,0.751969,0.106195,0.081365
282,0,pothole,0.533923,0.830709,0.088496,0.128609
282,0,pothole,0.410029,0.906824,0.162242,0.186352
282,0,pothole,0.125369,0.952756,0.094395,0.094488
282,0,pothole,0.572271,0.593176,0.064897,0.047244
282,0,pothole,0.680678,0.595801,0.125369,0.062992
282,0,pothole,0.646755,0.750656,0.122419,0.15748
282,0,pothole,0.393068,0.507874,0.284661,0.181102
282,0,pothole,0.741888,0.574803,0.064897,0.104987
282,0,pothole,0.621681,0.439633,0.252212,0.133858
281,0,pothole,0.50154,0.476608,0.996921,0.333333
267,0,pothole,0.583977,0.435211,0.121622,0.109859
267,0,pothole,0.747104,0.408451,0.177606,0.169014
267,0,pothole,0.843629,0.759155,0.173745,0.211268
267,0,pothole,0.570463,0.177465,0.090734,0.073239
267,0,pothole,0.312741,0.332394,0.138996,0.146479
267,0,pothole,0.527027,0.126761,0.092664,0.050704
267,0,pothole,0.490347,0.622535,0.173745,0.123944
266,0,pothole,0.067194,0.85782,0.110672,0.175355
266,0,pothole,0.378129,0.803318,0.134387,0.156398
266,0,pothole,0.19697,0.809242,0.180501,0.196682
266,0,pothole,0.287879,0.422986,0.064559,0.049763
266,0,pothole,0.341238,0.586493,0.079051,0.087678
266,0,pothole,0.233202,0.675355,0.060606,0.109005
266,0,pothole,0.583663,0.702607,0.129117,0.106635
266,0,pothole,0.685771,0.46564,0.069829,0.082938
266,0,pothole,0.680501,0.616114,0.098814,0.109005
266,0,pothole,0.756258,0.572275,0.079051,0.06872
266,0,pothole,0.176548,0.374408,0.060606,0.061611
266,0,pothole,0.214756,0.348341,0.050066,0.080569
266,0,pothole,0.3083,0.372038,0.050066,0.07109
266,0,pothole,0.370224,0.386256,0.047431,0.056872
266,0,pothole,0.375494,0.433649,0.063241,0.075829
266,0,pothole,0.338603,0.490521,0.123847,0.061611
266,0,pothole,0.468379,0.238152,0.16469,0.163507
266,0,pothole,0.450593,0.600711,0.081686,0.106635
266,0,pothole,0.540843,0.587678,0.072464,0.080569
266,0,pothole,0.55336,0.522512,0.079051,0.054502
266,0,pothole,0.408432,0.687204,0.079051,0.075829
266,0,pothole,0.77141,0.363744,0.064559,0.045024
266,0,pothole,0.779315,0.671801,0.104084,0.125592
266,0,pothole,0.762846,0.194313,0.047431,0.094787
